name,TIC,date,sigma_cat_days,sigma_new_days
Target C,311183180,2027-11-08,0.00203114018518347,
Target C,311183180,2027-11-11,0.0020363219614396356,
Target C,311183180,2027-11-13,0.002039780384978255,
Target C,311183180,2027-11-16,0.0020449738397030513,
Target C,311183180,2027-11-19,0.002050174230549635,
Target C,311183180,2027-11-22,0.0020553815048700527,
Target C,311183180,2027-11-24,0.002058856819446447,
Target C,311183180,2027-11-27,0.0020640754504830518,
Target C,311183180,2027-11-30,0.0020693008268506136,
Target C,311183180,2027-12-03,0.0020745328975782956,
Target C,311183180,2027-12-05,0.002078024638851146,
Target C,311183180,2027-12-08,0.002083267754791971,
Target C,311183180,2027-12-11,0.0020885174313497296,
Target C,311183180,2027-12-14,0.0020937736191765123,
Target C,311183180,2027-12-16,0.0020972813375930107,
Target C,311183180,2027-12-19,0.0021025482690481437,
Target C,311183180,2027-12-22,0.0021078215822860594,
Target C,311183180,2027-12-25,0.002113101229528916,
Target C,311183180,2027-12-27,0.0021166244898450023,
Target C,311183180,2027-12-30,0.0021219145887266303,
Target C,311183180,2028-01-02,0.002127210896244737,
Target C,311183180,2028-01-05,0.002132513366140039,
Target C,311183180,2028-01-07,0.0021360517469526576,
Target C,311183180,2028-01-10,0.0021413643857775954,
Target C,311183180,2028-01-13,0.0021466830655935136,
Target C,311183180,2028-01-16,0.002152007741609546,
Target C,311183180,2028-01-18,0.002155560834901112,
Target C,311183180,2028-01-21,0.002160895406111691,
Target C,311183180,2028-01-24,0.002166235855986552,
Target C,311183180,2028-01-27,0.0021715821411544887,
Target C,311183180,2028-01-29,0.0021751495518496783,
Target C,311183180,2028-02-01,0.0021805054671531457,
Target C,311183180,2028-02-04,0.0021858671039360574,
Target C,311183180,2028-02-07,0.0021912344201994918,
Target C,311183180,2028-02-09,0.0021948157657344105,
Target C,311183180,2028-02-12,0.0022001924554609083,
Target C,311183180,2028-02-15,0.002205574714452,
Target C,311183180,2028-02-18,0.00221096250203505,
Target C,311183180,2028-02-20,0.0022145574119387815,
Target C,311183180,2028-02-23,0.0022199543244178785,
Target C,311183180,2028-02-26,0.0022253566587498805,
Target C,311183180,2028-02-28,0.0022289612076452758,
Target C,311183180,2028-03-02,0.0022343724910322935,
Target C,311183180,2028-03-05,0.002239789091987988,
Target C,311183180,2028-03-08,0.0022452109720262456,
Target C,311183180,2028-03-10,0.002248828472687651,
Target C,311183180,2028-03-13,0.002254259066576625,
Target C,311183180,2028-03-16,0.0022596948385406614,
Target C,311183180,2028-03-19,0.0022651357513014184,
Target C,311183180,2028-03-21,0.002268765864210333,
Target C,311183180,2028-03-24,0.0022742152629986836,
Target C,311183180,2028-03-27,0.0022796697047419903,
Target C,311183180,2028-03-30,0.0022851291533287216,
Target C,311183180,2028-04-01,0.002288771549607701,
Target C,311183180,2028-04-04,0.00229423926352977,
Target C,311183180,2028-04-07,0.0022997118895117614,
Target C,311183180,2028-04-10,0.0023051893925693035,
Target C,311183180,2028-04-12,0.0023088437536207193,
Target C,311183180,2028-04-15,0.0023143293082098903,
Target C,311183180,2028-04-18,0.0023198196480453547,
Target C,311183180,2028-04-21,0.0023253147392315356,
Target C,311183180,2028-04-23,0.0023289807563879493,
Target C,311183180,2028-04-26,0.002334483691956128,
Target C,311183180,2028-04-29,0.002339991289899385,
Target C,311183180,2028-05-02,0.00234550351737383,
Target C,311183180,2028-05-04,0.002349180891559769,
Target C,311183180,2028-05-07,0.0023547007626938824,
Target C,311183180,2028-05-10,0.002360225177139863,
Target C,311183180,2028-05-13,0.0023657541030696304,
Target C,311183180,2028-05-15,0.0023694425444745256,
Target C,311183180,2028-05-18,0.002374978919549684,
Target C,311183180,2028-05-21,0.00238051972255157,
Target C,311183180,2028-05-24,0.00238606492263324,
Target C,311183180,2028-05-26,0.0023897641503952795,
Target C,311183180,2028-05-29,0.002395316611104222,
Target C,311183180,2028-06-01,0.0024008733879072645,
Target C,311183180,2028-06-04,0.0024064344509051026,
Target C,311183180,2028-06-06,0.002410144192805739,
Target C,311183180,2028-06-09,0.002415712333704169,
Target C,311183180,2028-06-12,0.0024212846822952903,
Target C,311183180,2028-06-15,0.0024268612095950837,
Target C,311183180,2028-06-17,0.0024305812017639274,
Target C,311183180,2028-06-20,0.0024361646298313388,
Target C,311183180,2028-06-23,0.002441752160504112,
Target C,311183180,2028-06-26,0.002447343765682271,
Target C,311183180,2028-06-28,0.0024510737523121013,
Target C,311183180,2028-07-01,0.0024566720865276835,
Target C,311183180,2028-07-04,0.0024622744214622765,
Target C,311183180,2028-07-07,0.0024678807298697883,
Target C,311183180,2028-07-09,0.0024716204629414013,
Target C,311183180,2028-07-12,0.0024772333338746065,
Target C,311183180,2028-07-15,0.0024828501067322758,
Target C,311183180,2028-07-18,0.0024884707550930944,
Target C,311183180,2028-07-20,0.0024922199941097103,
Target C,311183180,2028-07-23,0.0024978470435250647,
Target C,311183180,2028-07-26,0.002503477899056781,
Target C,311183180,2028-07-29,0.0025091125350802323,
Target C,311183180,2028-07-31,0.0025128710468111846,
Target C,311183180,2028-08-03,0.002518511927286927,
Target C,311183180,2028-08-06,0.0025241565209557096,
Target C,311183180,2028-08-09,0.002529804802962493,
Target C,311183180,2028-08-11,0.00253357236119592,
Target C,311183180,2028-08-14,0.0025392267357560476,
Target C,311183180,2028-08-17,0.002544884733372595,
Target C,311183180,2028-08-20,0.00255054632993397,
Target C,311183180,2028-08-22,0.0025543227152382284,
Target C,311183180,2028-08-25,0.002559990256997536,
Target C,311183180,2028-08-28,0.0025656613343687383,
Target C,311183180,2028-08-31,0.002571335923958475,
Target C,311183180,2028-09-02,0.002575120923452007,
Target C,311183180,2028-09-05,0.0025808013152737084,
Target C,311183180,2028-09-08,0.0025864851578636283,
Target C,311183180,2028-09-11,0.0025921724285223233,
Target C,311183180,2028-09-13,0.002595965835651701,
Target C,311183180,2028-09-16,0.0026016587698172284,
Target C,311183180,2028-09-19,0.0026073550724201528,
Target C,311183180,2028-09-22,0.0026130547214314997,
Target C,311183180,2028-09-24,0.0026168563357573814,
Target C,311183180,2028-09-27,0.00262256151364796,
Target C,311183180,2028-09-30,0.0026282699800731194,
Target C,311183180,2028-10-03,0.0026339817136517446,
